senario,Number_of_EVs,EV,Arrival,Depart,Type,BatteryCapacity,Distance,Demand,alloc_charger,delay
24,20,18,11,35,suv,54,28.60448996492313,16,19,0
24,20,19,10,32,sedan,24,48.66625905323245,21,8,0
24,20,20,12,33,truck,70,38.43363672100922,31,19,0
25,20,1,9,32,truck,70,25.414893397409777,21,8,0
25,20,2,13,33,truck,70,48.06811690487204,39,19,0
25,20,3,7,33,truck,70,40.23795732644187,33,19,0
25,20,4,8,34,sedan,24,35.9676764607467,15,19,0
25,20,5,9,35,suv,54,58.001103326128415,33,19,0
25,20,6,10,33,small,16,36.80774280616227,14,8,0
25,20,7,6,33,small,16,38.23000094225875,14,8,0
25,20,8,11,32,sedan,24,57.000084284754465,24,8,0
25,20,9,12,32,truck,70,45.9514834610416,38,19,0
25,20,10,8,32,sedan,24,25.832649897388805,11,8,0
25,20,11,9,32,small,16,61.82912084768462,16,8,0
25,20,12,5,35,suv,54,34.91146614692248,20,8,0
25,20,13,8,34,sedan,24,44.73061634605039,19,19,0
25,20,14,9,36,sedan,24,47.3009497135406,20,8,0
25,20,15,10,33,sedan,24,35.19308397571489,15,8,0
25,20,16,7,33,small,16,54.92673420456944,16,8,0
25,20,17,7,35,suv,54,14.780599762527228,8,19,0
25,20,18,11,35,suv,54,28.60448996492313,16,19,0
25,20,19,10,32,sedan,24,48.66625905323245,21,8,0
25,20,20,12,33,truck,70,38.43363672100922,31,19,0
26,20,1,9,32,truck,70,25.414893397409777,21,8,0
26,20,2,13,33,truck,70,48.06811690487204,39,19,0
26,20,3,7,33,truck,70,40.23795732644187,33,19,0
26,20,4,8,34,sedan,24,35.9676764607467,15,19,0
26,20,5,9,35,suv,54,58.001103326128415,33,19,0
26,20,6,10,33,small,16,36.80774280616227,14,8,0
26,20,7,6,33,small,16,38.23000094225875,14,8,0
26,20,8,11,32,sedan,24,57.000084284754465,24,8,0
26,20,9,12,32,truck,70,45.9514834610416,38,19,0
26,20,10,8,32,sedan,24,25.832649897388805,11,8,0
26,20,11,9,32,small,16,61.82912084768462,16,8,0
26,20,12,5,35,suv,54,34.91146614692248,20,8,0
26,20,13,8,34,sedan,24,44.73061634605039,19,19,0
26,20,14,9,36,sedan,24,47.3009497135406,20,8,0
26,20,15,10,33,sedan,24,35.19308397571489,15,8,0
26,20,16,7,33,small,16,54.92673420456944,16,8,0
26,20,17,7,35,suv,54,14.780599762527228,8,19,0
26,20,18,11,35,suv,54,28.60448996492313,16,19,0
26,20,19,10,32,sedan,24,48.66625905323245,21,8,0
26,20,20,12,33,truck,70,38.43363672100922,31,19,0
27,20,1,9,32,truck,70,25.414893397409777,21,8,0
27,20,2,13,33,truck,70,48.06811690487204,39,19,0
27,20,3,7,33,truck,70,40.23795732644187,33,19,0
27,20,4,8,34,sedan,24,35.9676764607467,15,19,0
27,20,5,9,35,suv,54,58.001103326128415,33,19,0
27,20,6,10,33,small,16,36.80774280616227,14,8,0
27,20,7,6,33,small,16,38.23000094225875,14,8,0
27,20,8,11,32,sedan,24,57.000084284754465,24,8,0
27,20,9,12,32,truck,70,45.9514834610416,38,19,0
27,20,10,8,32,sedan,24,25.832649897388805,11,8,0
27,20,11,9,32,small,16,61.82912084768462,16,8,0
27,20,12,5,35,suv,54,34.91146614692248,20,8,0
27,20,13,8,34,sedan,24,44.73061634605039,19,19,0
27,20,14,9,36,sedan,24,47.3009497135406,20,8,0
27,20,15,10,33,sedan,24,35.19308397571489,15,8,0
27,20,16,7,33,small,16,54.92673420456944,16,8,0
27,20,17,7,35,suv,54,14.780599762527228,8,19,0
27,20,18,11,35,suv,54,28.60448996492313,16,19,0
27,20,19,10,32,sedan,24,48.66625905323245,21,8,0
27,20,20,12,33,truck,70,38.43363672100922,31,19,0
28,20,1,9,32,truck,70,25.414893397409777,21,8,0
28,20,2,13,33,truck,70,48.06811690487204,39,19,0
28,20,3,7,33,truck,70,40.23795732644187,33,19,0
28,20,4,8,34,sedan,24,35.9676764607467,15,19,0
28,20,5,9,35,suv,54,58.001103326128415,33,19,0
28,20,6,10,33,small,16,36.80774280616227,14,8,0
28,20,7,6,33,small,16,38.23000094225875,14,8,0
28,20,8,11,32,sedan,24,57.000084284754465,24,8,0
28,20,9,12,32,truck,70,45.9514834610416,38,19,0
28,20,10,8,32,sedan,24,25.832649897388805,11,8,0
28,20,11,9,32,small,16,61.82912084768462,16,8,0
28,20,12,5,35,suv,54,34.91146614692248,20,8,0
28,20,13,8,34,sedan,24,44.73061634605039,19,19,0
28,20,14,9,36,sedan,24,47.3009497135406,20,8,0
28,20,15,10,33,sedan,24,35.19308397571489,15,8,0
28,20,16,7,33,small,16,54.92673420456944,16,8,0
28,20,17,7,35,suv,54,14.780599762527228,8,19,0
28,20,18,11,35,suv,54,28.60448996492313,16,19,0
28,20,19,10,32,sedan,24,48.66625905323245,21,8,0
28,20,20,12,33,truck,70,38.43363672100922,31,19,0
29,20,1,9,32,truck,70,25.414893397409777,21,8,0
29,20,2,13,33,truck,70,48.06811690487204,39,19,0
29,20,3,7,33,truck,70,40.23795732644187,33,19,0
29,20,4,8,34,sedan,24,35.9676764607467,15,19,0
29,20,5,9,35,suv,54,58.001103326128415,33,19,0
29,20,6,10,33,small,16,36.80774280616227,14,8,0
29,20,7,6,33,small,16,38.23000094225875,14,8,0
29,20,8,11,32,sedan,24,57.000084284754465,24,8,0
29,20,9,12,32,truck,70,45.9514834610416,38,19,0
29,20,10,8,32,sedan,24,25.832649897388805,11,8,0
29,20,11,9,32,small,16,61.82912084768462,16,8,0
29,20,12,5,35,suv,54,34.91146614692248,20,8,0
29,20,13,8,34,sedan,24,44.73061634605039,19,19,0
29,20,14,9,36,sedan,24,47.3009497135406,20,8,0
29,20,15,10,33,sedan,24,35.19308397571489,15,8,0
29,20,16,7,33,small,16,54.92673420456944,16,8,0
29,20,17,7,35,suv,54,14.780599762527228,8,19,0
29,20,18,11,35,suv,54,28.60448996492313,16,19,0
29,20,19,10,32,sedan,24,48.66625905323245,21,8,0
29,20,20,12,33,truck,70,38.43363672100922,31,19,0
30,20,1,9,32,truck,70,25.414893397409777,21,8,0
30,20,2,13,33,truck,70,48.06811690487204,39,19,0
30,20,3,7,33,truck,70,40.23795732644187,33,19,0
30,20,4,8,34,sedan,24,35.9676764607467,15,19,0
30,20,5,9,35,suv,54,58.001103326128415,33,19,0
30,20,6,10,33,small,16,36.80774280616227,14,8,0
30,20,7,6,33,small,16,38.23000094225875,14,8,0
30,20,8,11,32,sedan,24,57.000084284754465,24,8,0
30,20,9,12,32,truck,70,45.9514834610416,38,19,0
30,20,10,8,32,sedan,24,25.832649897388805,11,8,0
30,20,11,9,32,small,16,61.82912084768462,16,8,0
30,20,12,5,35,suv,54,34.91146614692248,20,8,0
30,20,13,8,34,sedan,24,44.73061634605039,19,19,0
30,20,14,9,36,sedan,24,47.3009497135406,20,8,0
30,20,15,10,33,sedan,24,35.19308397571489,15,8,0
30,20,16,7,33,small,16,54.92673420456944,16,8,0
30,20,17,7,35,suv,54,14.780599762527228,8,19,0
30,20,18,11,35,suv,54,28.60448996492313,16,19,0
30,20,19,10,32,sedan,24,48.66625905323245,21,8,0
30,20,20,12,33,truck,70,38.43363672100922,31,19,0
31,20,1,9,32,truck,70,25.414893397409777,21,8,0
31,20,2,13,33,truck,70,48.06811690487204,39,19,0
31,20,3,7,33,truck,70,40.23795732644187,33,19,0
31,20,4,8,34,sedan,24,35.9676764607467,15,19,0
31,20,5,9,35,suv,54,58.001103326128415,33,19,0
31,20,6,10,33,small,16,36.80774280616227,14,8,0
31,20,7,6,33,small,16,38.23000094225875,14,8,0
31,20,8,11,32,sedan,24,57.000084284754465,24,8,0
31,20,9,12,32,truck,70,45.9514834610416,38,19,0
31,20,10,8,32,sedan,24,25.832649897388805,11,8,0
31,20,11,9,32,small,16,61.82912084768462,16,8,0
31,20,12,5,35,suv,54,34.91146614692248,20,8,0
31,20,13,8,34,sedan,24,44.73061634605039,19,19,0
31,20,14,9,36,sedan,24,47.3009497135406,20,8,0
31,20,15,10,33,sedan,24,35.19308397571489,15,8,0
31,20,16,7,33,small,16,54.92673420456944,16,8,0
31,20,17,7,35,suv,54,14.780599762527228,8,19,0
31,20,18,11,35,suv,54,28.60448996492313,16,19,0
31,20,19,10,32,sedan,24,48.66625905323245,21,8,0
31,20,20,12,33,truck,70,38.43363672100922,31,19,0
32,20,1,9,32,truck,70,25.414893397409777,21,8,0
32,20,2,13,33,truck,70,48.06811690487204,39,19,0
32,20,3,7,33,truck,70,40.23795732644187,33,19,0
32,20,4,8,34,sedan,24,35.9676764607467,15,19,0
32,20,5,9,35,suv,54,58.001103326128415,33,19,0
32,20,6,10,33,small,16,36.80774280616227,14,8,0
32,20,7,6,33,small,16,38.23000094225875,14,8,0
32,20,8,11,32,sedan,24,57.000084284754465,24,8,0
32,20,9,12,32,truck,70,45.9514834610416,38,19,0
32,20,10,8,32,sedan,24,25.832649897388805,11,8,0
32,20,11,9,32,small,16,61.82912084768462,16,8,0
32,20,12,5,35,suv,54,34.91146614692248,20,8,0
32,20,13,8,34,sedan,24,44.73061634605039,19,19,0
32,20,14,9,36,sedan,24,47.3009497135406,20,8,0
32,20,15,10,33,sedan,24,35.19308397571489,15,8,0
32,20,16,7,33,small,16,54.92673420456944,16,8,0
32,20,17,7,35,suv,54,14.780599762527228,8,19,0
32,20,18,11,35,suv,54,28.60448996492313,16,19,0
32,20,19,10,32,sedan,24,48.66625905323245,21,8,0
32,20,20,12,33,truck,70,38.43363672100922,31,19,0
33,20,1,9,32,truck,70,25.414893397409777,21,8,0
33,20,2,13,33,truck,70,48.06811690487204,39,19,0
33,20,3,7,33,truck,70,40.23795732644187,33,19,0
33,20,4,8,34,sedan,24,35.9676764607467,15,19,0
33,20,5,9,35,suv,54,58.001103326128415,33,19,0
33,20,6,10,33,small,16,36.80774280616227,14,8,0
33,20,7,6,33,small,16,38.23000094225875,14,8,0
33,20,8,11,32,sedan,24,57.000084284754465,24,8,0
33,20,9,12,32,truck,70,45.9514834610416,38,19,0
33,20,10,8,32,sedan,24,25.832649897388805,11,8,0
33,20,11,9,32,small,16,61.82912084768462,16,8,0
33,20,12,5,35,suv,54,34.91146614692248,20,8,0
33,20,13,8,34,sedan,24,44.73061634605039,19,19,0
33,20,14,9,36,sedan,24,47.3009497135406,20,8,0
33,20,15,10,33,sedan,24,35.19308397571489,15,8,0
33,20,16,7,33,small,16,54.92673420456944,16,8,0
33,20,17,7,35,suv,54,14.780599762527228,8,19,0
33,20,18,11,35,suv,54,28.60448996492313,16,19,0
33,20,19,10,32,sedan,24,48.66625905323245,21,8,0
33,20,20,12,33,truck,70,38.43363672100922,31,19,0
34,20,1,9,32,truck,70,25.414893397409777,21,8,0
34,20,2,13,33,truck,70,48.06811690487204,39,19,0
34,20,3,7,33,truck,70,40.23795732644187,33,19,0
34,20,4,8,34,sedan,24,35.9676764607467,15,19,0
34,20,5,9,35,suv,54,58.001103326128415,33,19,0
34,20,6,10,33,small,16,36.80774280616227,14,8,0
34,20,7,6,33,small,16,38.23000094225875,14,8,0
34,20,8,11,32,sedan,24,57.000084284754465,24,8,0
34,20,9,12,32,truck,70,45.9514834610416,38,19,0
34,20,10,8,32,sedan,24,25.832649897388805,11,8,0
34,20,11,9,32,small,16,61.82912084768462,16,8,0
34,20,12,5,35,suv,54,34.91146614692248,20,8,0
34,20,13,8,34,sedan,24,44.73061634605039,19,19,0
34,20,14,9,36,sedan,24,47.3009497135406,20,8,0
34,20,15,10,33,sedan,24,35.19308397571489,15,8,0
34,20,16,7,33,small,16,54.92673420456944,16,8,0
34,20,17,7,35,suv,54,14.780599762527228,8,19,0
34,20,18,11,35,suv,54,28.60448996492313,16,19,0
34,20,19,10,32,sedan,24,48.66625905323245,21,8,0
34,20,20,12,33,truck,70,38.43363672100922,31,19,0
35,20,1,9,32,truck,70,25.414893397409777,21,8,0
35,20,2,13,33,truck,70,48.06811690487204,39,19,0
35,20,3,7,33,truck,70,40.23795732644187,33,19,0
35,20,4,8,34,sedan,24,35.9676764607467,15,19,0
35,20,5,9,35,suv,54,58.001103326128415,33,19,0
35,20,6,10,33,small,16,36.80774280616227,14,8,0
35,20,7,6,33,small,16,38.23000094225875,14,8,0
35,20,8,11,32,sedan,24,57.000084284754465,24,8,0
35,20,9,12,32,truck,70,45.9514834610416,38,19,0
35,20,10,8,32,sedan,24,25.832649897388805,11,8,0
35,20,11,9,32,small,16,61.82912084768462,16,8,0
35,20,12,5,35,suv,54,34.91146614692248,20,8,0
35,20,13,8,34,sedan,24,44.73061634605039,19,19,0
35,20,14,9,36,sedan,24,47.3009497135406,20,8,0
35,20,15,10,33,sedan,24,35.19308397571489,15,8,0
35,20,16,7,33,small,16,54.92673420456944,16,8,0
35,20,17,7,35,suv,54,14.780599762527228,8,19,0
35,20,18,11,35,suv,54,28.60448996492313,16,19,0
35,20,19,10,32,sedan,24,48.66625905323245,21,8,0
35,20,20,12,33,truck,70,38.43363672100922,31,19,0
36,20,1,9,32,truck,70,25.414893397409777,21,8,0
36,20,2,13,33,truck,70,48.06811690487204,39,19,0
36,20,3,7,33,truck,70,40.23795732644187,33,19,0
36,20,4,8,34,sedan,24,35.9676764607467,15,19,0
36,20,5,9,35,suv,54,58.001103326128415,33,19,0
36,20,6,10,33,small,16,36.80774280616227,14,8,0
36,20,7,6,33,small,16,38.23000094225875,14,8,0
36,20,8,11,32,sedan,24,57.000084284754465,24,8,0
36,20,9,12,32,truck,70,45.9514834610416,38,19,0
36,20,10,8,32,sedan,24,25.832649897388805,11,8,0
36,20,11,9,32,small,16,61.82912084768462,16,8,0
36,20,12,5,35,suv,54,34.91146614692248,20,8,0
36,20,13,8,34,sedan,24,44.73061634605039,19,19,0
36,20,14,9,36,sedan,24,47.3009497135406,20,8,0
36,20,15,10,33,sedan,24,35.19308397571489,15,8,0
36,20,16,7,33,small,16,54.92673420456944,16,8,0
36,20,17,7,35,suv,54,14.780599762527228,8,19,0
36,20,18,11,35,suv,54,28.60448996492313,16,19,0
36,20,19,10,32,sedan,24,48.66625905323245,21,8,0
36,20,20,12,33,truck,70,38.43363672100922,31,19,0
37,20,1,9,32,truck,70,25.414893397409777,21,8,0
37,20,2,13,33,truck,70,48.06811690487204,39,19,0
37,20,3,7,33,truck,70,40.23795732644187,33,19,0
37,20,4,8,34,sedan,24,35.9676764607467,15,19,0
37,20,5,9,35,suv,54,58.001103326128415,33,19,0
37,20,6,10,33,small,16,36.80774280616227,14,8,0
37,20,7,6,33,small,16,38.23000094225875,14,8,0
37,20,8,11,32,sedan,24,57.000084284754465,24,8,0
37,20,9,12,32,truck,70,45.9514834610416,38,19,0
37,20,10,8,32,sedan,24,25.832649897388805,11,8,0
37,20,11,9,32,small,16,61.82912084768462,16,8,0
37,20,12,5,35,suv,54,34.91146614692248,20,8,0
37,20,13,8,34,sedan,24,44.73061634605039,19,19,0
37,20,14,9,36,sedan,24,47.3009497135406,20,8,0
37,20,15,10,33,sedan,24,35.19308397571489,15,8,0
37,20,16,7,33,small,16,54.92673420456944,16,8,0
37,20,17,7,35,suv,54,14.780599762527228,8,19,0
37,20,18,11,35,suv,54,28.60448996492313,16,19,0
37,20,19,10,32,sedan,24,48.66625905323245,21,8,0
37,20,20,12,33,truck,70,38.43363672100922,31,19,0
38,20,1,9,32,truck,70,25.414893397409777,21,8,0
38,20,2,13,33,truck,70,48.06811690487204,39,19,0
38,20,3,7,33,truck,70,40.23795732644187,33,19,0
38,20,4,8,34,sedan,24,35.9676764607467,15,19,0
38,20,5,9,35,suv,54,58.001103326128415,33,19,0
38,20,6,10,33,small,16,36.80774280616227,14,8,0
38,20,7,6,33,small,16,38.23000094225875,14,8,0
38,20,8,11,32,sedan,24,57.000084284754465,24,8,0
38,20,9,12,32,truck,70,45.9514834610416,38,19,0
38,20,10,8,32,sedan,24,25.832649897388805,11,8,0
38,20,11,9,32,small,16,61.82912084768462,16,8,0
38,20,12,5,35,suv,54,34.91146614692248,20,8,0
38,20,13,8,34,sedan,24,44.73061634605039,19,19,0
38,20,14,9,36,sedan,24,47.3009497135406,20,8,0
38,20,15,10,33,sedan,24,35.19308397571489,15,8,0
38,20,16,7,33,small,16,54.92673420456944,16,8,0
38,20,17,7,35,suv,54,14.780599762527228,8,19,0
38,20,18,11,35,suv,54,28.60448996492313,16,19,0
38,20,19,10,32,sedan,24,48.66625905323245,21,8,0
38,20,20,12,33,truck,70,38.43363672100922,31,19,0
39,20,1,9,32,truck,70,25.414893397409777,21,8,0
39,20,2,13,33,truck,70,48.06811690487204,39,19,0
39,20,3,7,33,truck,70,40.23795732644187,33,19,0
39,20,4,8,34,sedan,24,35.9676764607467,15,19,0
39,20,5,9,35,suv,54,58.001103326128415,33,19,0
39,20,6,10,33,small,16,36.80774280616227,14,8,0
39,20,7,6,33,small,16,38.23000094225875,14,8,0
39,20,8,11,32,sedan,24,57.000084284754465,24,8,0
39,20,9,12,32,truck,70,45.9514834610416,38,19,0
39,20,10,8,32,sedan,24,25.832649897388805,11,8,0
39,20,11,9,32,small,16,61.82912084768462,16,8,0
39,20,12,5,35,suv,54,34.91146614692248,20,8,0
39,20,13,8,34,sedan,24,44.73061634605039,19,19,0
39,20,14,9,36,sedan,24,47.3009497135406,20,8,0
39,20,15,10,33,sedan,24,35.19308397571489,15,8,0
39,20,16,7,33,small,16,54.92673420456944,16,8,0
39,20,17,7,35,suv,54,14.780599762527228,8,19,0
39,20,18,11,35,suv,54,28.60448996492313,16,19,0
39,20,19,10,32,sedan,24,48.66625905323245,21,8,0
39,20,20,12,33,truck,70,38.43363672100922,31,19,0
40,20,1,9,32,truck,70,25.414893397409777,21,8,0
40,20,2,13,33,truck,70,48.06811690487204,39,19,0
40,20,3,7,33,truck,70,40.23795732644187,33,19,0
40,20,4,8,34,sedan,24,35.9676764607467,15,19,0
40,20,5,9,35,suv,54,58.001103326128415,33,19,0
40,20,6,10,33,small,16,36.80774280616227,14,8,0
40,20,7,6,33,small,16,38.23000094225875,14,8,0
40,20,8,11,32,sedan,24,57.000084284754465,24,8,0
40,20,9,12,32,truck,70,45.9514834610416,38,19,0
40,20,10,8,32,sedan,24,25.832649897388805,11,8,0
40,20,11,9,32,small,16,61.82912084768462,16,8,0
40,20,12,5,35,suv,54,34.91146614692248,20,8,0
40,20,13,8,34,sedan,24,44.73061634605039,19,19,0
40,20,14,9,36,sedan,24,47.3009497135406,20,8,0
40,20,15,10,33,sedan,24,35.19308397571489,15,8,0
40,20,16,7,33,small,16,54.92673420456944,16,8,0
40,20,17,7,35,suv,54,14.780599762527228,8,19,0
40,20,18,11,35,suv,54,28.60448996492313,16,19,0
40,20,19,10,32,sedan,24,48.66625905323245,21,8,0
40,20,20,12,33,truck,70,38.43363672100922,31,19,0
41,20,1,9,32,truck,70,25.414893397409777,21,8,0
41,20,2,13,33,truck,70,48.06811690487204,39,19,0
41,20,3,7,33,truck,70,40.23795732644187,33,19,0
41,20,4,8,34,sedan,24,35.9676764607467,15,19,0
41,20,5,9,35,suv,54,58.001103326128415,33,19,0
41,20,6,10,33,small,16,36.80774280616227,14,8,0
41,20,7,6,33,small,16,38.23000094225875,14,8,0
41,20,8,11,32,sedan,24,57.000084284754465,24,8,0
41,20,9,12,32,truck,70,45.9514834610416,38,19,0
41,20,10,8,32,sedan,24,25.832649897388805,11,8,0
41,20,11,9,32,small,16,61.82912084768462,16,8,0
41,20,12,5,35,suv,54,34.91146614692248,20,8,0
41,20,13,8,34,sedan,24,44.73061634605039,19,19,0
41,20,14,9,36,sedan,24,47.3009497135406,20,8,0
41,20,15,10,33,sedan,24,35.19308397571489,15,8,0
41,20,16,7,33,small,16,54.92673420456944,16,8,0
41,20,17,7,35,suv,54,14.780599762527228,8,19,0
41,20,18,11,35,suv,54,28.60448996492313,16,19,0
41,20,19,10,32,sedan,24,48.66625905323245,21,8,0
41,20,20,12,33,truck,70,38.43363672100922,31,19,0
42,20,1,9,32,truck,70,25.414893397409777,21,8,0
42,20,2,13,33,truck,70,48.06811690487204,39,19,0
42,20,3,7,33,truck,70,40.23795732644187,33,19,0
42,20,4,8,34,sedan,24,35.9676764607467,15,19,0
42,20,5,9,35,suv,54,58.001103326128415,33,19,0
42,20,6,10,33,small,16,36.80774280616227,14,8,0
42,20,7,6,33,small,16,38.23000094225875,14,8,0
42,20,8,11,32,sedan,24,57.000084284754465,24,8,0
42,20,9,12,32,truck,70,45.9514834610416,38,19,0
42,20,10,8,32,sedan,24,25.832649897388805,11,8,0
42,20,11,9,32,small,16,61.82912084768462,16,8,0
42,20,12,5,35,suv,54,34.91146614692248,20,8,0
42,20,13,8,34,sedan,24,44.73061634605039,19,19,0
42,20,14,9,36,sedan,24,47.3009497135406,20,8,0
42,20,15,10,33,sedan,24,35.19308397571489,15,8,0
42,20,16,7,33,small,16,54.92673420456944,16,8,0
42,20,17,7,35,suv,54,14.780599762527228,8,19,0
42,20,18,11,35,suv,54,28.60448996492313,16,19,0
42,20,19,10,32,sedan,24,48.66625905323245,21,8,0
42,20,20,12,33,truck,70,38.43363672100922,31,19,0
43,20,1,9,32,truck,70,25.414893397409777,21,8,0
43,20,2,13,33,truck,70,48.06811690487204,39,19,0
43,20,3,7,33,truck,70,40.23795732644187,33,19,0
43,20,4,8,34,sedan,24,35.9676764607467,15,19,0
43,20,5,9,35,suv,54,58.001103326128415,33,19,0
43,20,6,10,33,small,16,36.80774280616227,14,8,0
43,20,7,6,33,small,16,38.23000094225875,14,8,0
43,20,8,11,32,sedan,24,57.000084284754465,24,8,0
43,20,9,12,32,truck,70,45.9514834610416,38,19,0
43,20,10,8,32,sedan,24,25.832649897388805,11,8,0
43,20,11,9,32,small,16,61.82912084768462,16,8,0
43,20,12,5,35,suv,54,34.91146614692248,20,8,0
43,20,13,8,34,sedan,24,44.73061634605039,19,19,0
43,20,14,9,36,sedan,24,47.3009497135406,20,8,0
43,20,15,10,33,sedan,24,35.19308397571489,15,8,0
43,20,16,7,33,small,16,54.92673420456944,16,8,0
43,20,17,7,35,suv,54,14.780599762527228,8,19,0
43,20,18,11,35,suv,54,28.60448996492313,16,19,0
43,20,19,10,32,sedan,24,48.66625905323245,21,8,0
43,20,20,12,33,truck,70,38.43363672100922,31,19,0
44,20,1,9,32,truck,70,25.414893397409777,21,8,0
44,20,2,13,33,truck,70,48.06811690487204,39,19,0
44,20,3,7,33,truck,70,40.23795732644187,33,19,0
44,20,4,8,34,sedan,24,35.9676764607467,15,19,0
44,20,5,9,35,suv,54,58.001103326128415,33,19,0
44,20,6,10,33,small,16,36.80774280616227,14,8,0
44,20,7,6,33,small,16,38.23000094225875,14,8,0
44,20,8,11,32,sedan,24,57.000084284754465,24,8,0
44,20,9,12,32,truck,70,45.9514834610416,38,19,0
44,20,10,8,32,sedan,24,25.832649897388805,11,8,0
44,20,11,9,32,small,16,61.82912084768462,16,8,0
44,20,12,5,35,suv,54,34.91146614692248,20,8,0
44,20,13,8,34,sedan,24,44.73061634605039,19,19,0
44,20,14,9,36,sedan,24,47.3009497135406,20,8,0
44,20,15,10,33,sedan,24,35.19308397571489,15,8,0
44,20,16,7,33,small,16,54.92673420456944,16,8,0
44,20,17,7,35,suv,54,14.780599762527228,8,19,0
44,20,18,11,35,suv,54,28.60448996492313,16,19,0
44,20,19,10,32,sedan,24,48.66625905323245,21,8,0
44,20,20,12,33,truck,70,38.43363672100922,31,19,0
45,20,1,9,32,truck,70,25.414893397409777,21,8,0
45,20,2,13,33,truck,70,48.06811690487204,39,19,0
45,20,3,7,33,truck,70,40.23795732644187,33,19,0
45,20,4,8,34,sedan,24,35.9676764607467,15,19,0
45,20,5,9,35,suv,54,58.001103326128415,33,19,0
45,20,6,10,33,small,16,36.80774280616227,14,8,0
45,20,7,6,33,small,16,38.23000094225875,14,8,0
45,20,8,11,32,sedan,24,57.000084284754465,24,8,0
45,20,9,12,32,truck,70,45.9514834610416,38,19,0
45,20,10,8,32,sedan,24,25.832649897388805,11,8,0
45,20,11,9,32,small,16,61.82912084768462,16,8,0
45,20,12,5,35,suv,54,34.91146614692248,20,8,0
45,20,13,8,34,sedan,24,44.73061634605039,19,19,0
45,20,14,9,36,sedan,24,47.3009497135406,20,8,0
45,20,15,10,33,sedan,24,35.19308397571489,15,8,0
45,20,16,7,33,small,16,54.92673420456944,16,8,0
45,20,17,7,35,suv,54,14.780599762527228,8,19,0
45,20,18,11,35,suv,54,28.60448996492313,16,19,0
45,20,19,10,32,sedan,24,48.66625905323245,21,8,0
45,20,20,12,33,truck,70,38.43363672100922,31,19,0
46,20,1,9,32,truck,70,25.414893397409777,21,8,0
46,20,2,13,33,truck,70,48.06811690487204,39,19,0
46,20,3,7,33,truck,70,40.23795732644187,33,19,0
46,20,4,8,34,sedan,24,35.9676764607467,15,19,0
46,20,5,9,35,suv,54,58.001103326128415,33,19,0
46,20,6,10,33,small,16,36.80774280616227,14,8,0
46,20,7,6,33,small,16,38.23000094225875,14,8,0
46,20,8,11,32,sedan,24,57.000084284754465,24,8,0
46,20,9,12,32,truck,70,45.9514834610416,38,19,0
46,20,10,8,32,sedan,24,25.832649897388805,11,8,0
46,20,11,9,32,small,16,61.82912084768462,16,8,0
46,20,12,5,35,suv,54,34.91146614692248,20,8,0
46,20,13,8,34,sedan,24,44.73061634605039,19,19,0
46,20,14,9,36,sedan,24,47.3009497135406,20,8,0
46,20,15,10,33,sedan,24,35.19308397571489,15,8,0
46,20,16,7,33,small,16,54.92673420456944,16,8,0
46,20,17,7,35,suv,54,14.780599762527228,8,19,0
46,20,18,11,35,suv,54,28.60448996492313,16,19,0
46,20,19,10,32,sedan,24,48.66625905323245,21,8,0
46,20,20,12,33,truck,70,38.43363672100922,31,19,0
47,20,1,9,32,truck,70,25.414893397409777,21,8,0
47,20,2,13,33,truck,70,48.06811690487204,39,19,0
47,20,3,7,33,truck,70,40.23795732644187,33,19,0
47,20,4,8,34,sedan,24,35.9676764607467,15,19,0
47,20,5,9,35,suv,54,58.001103326128415,33,19,0
47,20,6,10,33,small,16,36.80774280616227,14,8,0
47,20,7,6,33,small,16,38.23000094225875,14,8,0
47,20,8,11,32,sedan,24,57.000084284754465,24,8,0
47,20,9,12,32,truck,70,45.9514834610416,38,19,0
47,20,10,8,32,sedan,24,25.832649897388805,11,8,0
47,20,11,9,32,small,16,61.82912084768462,16,8,0
47,20,12,5,35,suv,54,34.91146614692248,20,8,0
47,20,13,8,34,sedan,24,44.73061634605039,19,19,0
47,20,14,9,36,sedan,24,47.3009497135406,20,8,0
47,20,15,10,33,sedan,24,35.19308397571489,15,8,0
47,20,16,7,33,small,16,54.92673420456944,16,8,0
47,20,17,7,35,suv,54,14.780599762527228,8,19,0
47,20,18,11,35,suv,54,28.60448996492313,16,19,0
