senario,Number_of_EVs,EV,Arrival,Depart,Type,BatteryCapacity,Distance,Demand,alloc_charger,delay
41,10,1,9.0,16.0,small,16,29.74541633290976,11.0,8,0
41,10,2,10.0,16.0,truck,70,19.651170107969506,16.0,19,0
41,10,3,7.0,17.0,truck,70,22.84262210317301,19.0,19,0
41,10,4,10.0,16.0,small,16,16.487759538884593,6.0,8,0
41,10,5,8.0,16.0,truck,70,11.950348105890612,10.0,8,0
41,10,6,8.0,16.0,sedan,24,47.39865723536686,20.0,19,0
41,10,7,11.0,16.0,suv,54,60.28554528117699,35.0,19,0
41,10,8,9.0,16.0,suv,54,22.893962246568904,13.0,19,0
41,10,9,9.0,16.0,small,16,37.07261042946403,14.0,8,0
41,10,10,9.0,16.0,sedan,24,48.44678239167787,21.0,19,0
42,10,1,13.0,17.0,sedan,24,46.707360594909176,20.0,8,0
42,10,2,7.0,17.0,suv,54,10.767424704852917,6.0,8,0
42,10,3,9.0,16.0,sedan,24,38.22692108343768,16.0,8,0
42,10,4,7.0,17.0,small,16,35.76269015169956,14.0,19,0
42,10,5,7.0,16.0,small,16,55.19491494028417,16,19,0
42,10,6,7.0,18.0,small,16,41.805075653339266,16.0,19,0
42,10,7,8.0,16.0,sedan,24,65.46552142940567,24,19,0
42,10,8,10.0,16.0,sedan,24,26.9332413599907,12.0,19,0
42,10,9,7.0,16.0,small,16,36.86530277728973,14.0,8,0
42,10,10,8.0,16.0,truck,70,41.027839417521946,34.0,19,0
43,10,1,8.0,16.0,sedan,24,37.970185532283686,16.0,19,0
43,10,2,10.0,17.0,sedan,24,57.08816661688044,24,8,0
43,10,3,13.0,16.0,small,16,46.065793169547966,16,19,0
43,10,4,10.0,17.0,small,16,52.16662212490282,16,8,0
43,10,5,10.0,16.0,small,16,42.14897551488241,16.0,19,0
43,10,6,5.0,17.0,suv,54,54.13246214634859,31.0,8,0
43,10,7,8.0,16.0,truck,70,44.15372246322702,36.0,19,0
43,10,8,9.0,16.0,small,16,40.09971368179476,15.0,8,0
43,10,9,1.0,16.0,sedan,24,39.91335423935096,17.0,8,0
43,10,10,6.0,17.0,sedan,24,30.265181362135877,13.0,19,0
44,10,1,9.0,16.0,sedan,24,31.413151138854573,13.0,19,0
44,10,2,6.0,17.0,sedan,24,39.721212041488336,17.0,19,0
44,10,3,8.0,16.0,suv,54,40.099936758668036,23.0,8,0
44,10,4,8.0,16.0,sedan,24,55.63238772805389,24.0,8,0
44,10,5,7.0,16.0,suv,54,28.069841168850864,16.0,19,0
44,10,6,7.0,16.0,suv,54,22.27115914561849,13.0,19,0
44,10,7,7.0,16.0,sedan,24,37.47414151188315,16.0,19,0
44,10,8,10.0,16.0,truck,70,44.7014145048654,37.0,19,0
44,10,9,10.0,16.0,suv,54,61.70442027300842,35.0,19,0
44,10,10,10.0,16.0,sedan,24,19.385878920433647,8.0,8,0
45,10,1,10.0,16.0,suv,54,35.20907895763621,20.0,8,0
45,10,2,11.0,16.0,truck,70,48.35366921480805,40.0,19,0
45,10,3,9.0,16.0,suv,54,41.48186799376314,24.0,19,0
45,10,4,8.0,16.0,sedan,24,35.58881693648236,15.0,19,0
45,10,5,12.0,16.0,sedan,24,51.200457388797545,22.0,8,0
45,10,6,12.0,17.0,suv,54,43.619063564874,25.0,19,0
45,10,7,7.0,17.0,suv,54,14.44676281417792,8.0,19,0
45,10,8,10.0,17.0,truck,70,60.249596525862,49.0,19,0
45,10,9,4.0,16.0,sedan,24,61.031191325515316,24,19,0
45,10,10,13.0,16.0,truck,70,30.97056000085258,25.0,19,0
46,10,1,11.0,17.0,suv,54,21.670855830353506,12.0,19,0
46,10,2,10.0,16.0,truck,70,36.30808844566931,30.0,19,0
46,10,3,5.0,17.0,small,16,63.392429292644636,16,19,0
46,10,4,11.0,17.0,sedan,24,42.38371587740378,18.0,19,0
46,10,5,7.0,16.0,suv,54,24.25723844778474,14.0,19,0
46,10,6,5.0,17.0,small,16,52.46153048198282,16,19,0
46,10,7,7.0,16.0,truck,70,55.739214697561806,46.0,19,0
46,10,8,11.0,16.0,suv,54,45.05478375298756,26.0,19,0
46,10,9,8.0,16.0,sedan,24,49.75239939961826,21.0,19,0
46,10,10,7.0,17.0,truck,70,58.72461396907538,48.0,19,0
47,10,1,10.0,19.0,sedan,24,23.733528767172295,10.0,19,0
47,10,2,4.0,17.0,small,16,53.022708590788376,16,19,0
47,10,3,8.0,18.0,truck,70,59.20741714915938,48.0,19,0
47,10,4,4.0,16.0,suv,54,21.04580736497663,12.0,19,0
47,10,5,9.0,16.0,suv,54,42.9589002866568,25.0,19,0
47,10,6,9.0,17.0,small,16,49.70697125908021,16,4,0
47,10,7,10.0,17.0,sedan,24,36.81135269367761,16.0,19,0
47,10,8,6.0,17.0,sedan,24,46.215728647292515,20.0,19,0
47,10,9,11.0,17.0,truck,70,21.128293330395586,17.0,19,0
47,10,10,9.0,16.0,small,16,46.220422314621075,16,4,0
48,10,1,11.0,16.0,truck,70,35.690496780526246,29.0,19,0
48,10,2,8.0,16.0,truck,70,51.27293410390604,42.0,19,0
48,10,3,8.0,16.0,small,16,27.8030937654127,11.0,4,0
48,10,4,8.0,16.0,sedan,24,57.9361857992356,24,19,0
48,10,5,5.0,16.0,small,16,77.415472498047,16,4,0
48,10,6,9.0,16.0,sedan,24,25.452364678416057,11.0,4,0
48,10,7,9.0,17.0,sedan,24,39.88695320507761,17.0,19,0
48,10,8,8.0,17.0,sedan,24,49.06721912301824,21.0,4,0
48,10,9,8.0,17.0,small,16,37.741994634422014,14.0,4,0
48,10,10,10.0,17.0,sedan,24,36.532591797777066,16.0,19,0
49,10,1,9.0,16.0,small,16,29.74541633290976,11.0,8,0
49,10,2,10.0,16.0,truck,70,19.651170107969506,16.0,19,0
49,10,3,7.0,17.0,truck,70,22.84262210317301,19.0,19,0
49,10,4,10.0,16.0,small,16,16.487759538884593,6.0,8,0
49,10,5,8.0,16.0,truck,70,11.950348105890612,10.0,8,0
49,10,6,8.0,16.0,sedan,24,47.39865723536686,20.0,19,0
49,10,7,11.0,16.0,suv,54,60.28554528117699,35.0,19,0
49,10,8,9.0,16.0,suv,54,22.893962246568904,13.0,19,0
49,10,9,9.0,16.0,small,16,37.07261042946403,14.0,8,0
49,10,10,9.0,16.0,sedan,24,48.44678239167787,21.0,19,0
50,10,1,13.0,17.0,sedan,24,46.707360594909176,20.0,8,0
50,10,2,7.0,17.0,suv,54,10.767424704852917,6.0,8,0
50,10,3,9.0,16.0,sedan,24,38.22692108343768,16.0,8,0
50,10,4,7.0,17.0,small,16,35.76269015169956,14.0,19,0
50,10,5,7.0,16.0,small,16,55.19491494028417,16,19,0
50,10,6,7.0,18.0,small,16,41.805075653339266,16.0,19,0
50,10,7,8.0,16.0,sedan,24,65.46552142940567,24,19,0
50,10,8,10.0,16.0,sedan,24,26.9332413599907,12.0,19,0
50,10,9,7.0,16.0,small,16,36.86530277728973,14.0,8,0
50,10,10,8.0,16.0,truck,70,41.027839417521946,34.0,19,0
51,10,1,8.0,16.0,sedan,24,37.970185532283686,16.0,19,0
51,10,2,10.0,17.0,sedan,24,57.08816661688044,24,8,0
51,10,3,13.0,16.0,small,16,46.065793169547966,16,19,0
51,10,4,10.0,17.0,small,16,52.16662212490282,16,8,0
51,10,5,10.0,16.0,small,16,42.14897551488241,16.0,19,0
51,10,6,5.0,17.0,suv,54,54.13246214634859,31.0,8,0
51,10,7,8.0,16.0,truck,70,44.15372246322702,36.0,19,0
51,10,8,9.0,16.0,small,16,40.09971368179476,15.0,8,0
51,10,9,1.0,16.0,sedan,24,39.91335423935096,17.0,8,0
51,10,10,6.0,17.0,sedan,24,30.265181362135877,13.0,19,0
52,10,1,9.0,16.0,sedan,24,31.413151138854573,13.0,19,0
52,10,2,6.0,17.0,sedan,24,39.721212041488336,17.0,19,0
52,10,3,8.0,16.0,suv,54,40.099936758668036,23.0,8,0
52,10,4,8.0,16.0,sedan,24,55.63238772805389,24.0,8,0
52,10,5,7.0,16.0,suv,54,28.069841168850864,16.0,19,0
52,10,6,7.0,16.0,suv,54,22.27115914561849,13.0,19,0
52,10,7,7.0,16.0,sedan,24,37.47414151188315,16.0,19,0
52,10,8,10.0,16.0,truck,70,44.7014145048654,37.0,19,0
52,10,9,10.0,16.0,suv,54,61.70442027300842,35.0,19,0
52,10,10,10.0,16.0,sedan,24,19.385878920433647,8.0,8,0
53,10,1,10.0,16.0,suv,54,35.20907895763621,20.0,8,0
53,10,2,11.0,16.0,truck,70,48.35366921480805,40.0,19,0
53,10,3,9.0,16.0,suv,54,41.48186799376314,24.0,19,0
53,10,4,8.0,16.0,sedan,24,35.58881693648236,15.0,19,0
53,10,5,12.0,16.0,sedan,24,51.200457388797545,22.0,8,0
53,10,6,12.0,17.0,suv,54,43.619063564874,25.0,19,0
53,10,7,7.0,17.0,suv,54,14.44676281417792,8.0,19,0
53,10,8,10.0,17.0,truck,70,60.249596525862,49.0,19,0
53,10,9,4.0,16.0,sedan,24,61.031191325515316,24,19,0
53,10,10,13.0,16.0,truck,70,30.97056000085258,25.0,19,0
54,10,1,11.0,17.0,suv,54,21.670855830353506,12.0,19,0
54,10,2,10.0,16.0,truck,70,36.30808844566931,30.0,19,0
54,10,3,5.0,17.0,small,16,63.392429292644636,16,19,0
54,10,4,11.0,17.0,sedan,24,42.38371587740378,18.0,19,0
54,10,5,7.0,16.0,suv,54,24.25723844778474,14.0,19,0
54,10,6,5.0,17.0,small,16,52.46153048198282,16,19,0
54,10,7,7.0,16.0,truck,70,55.739214697561806,46.0,19,0
54,10,8,11.0,16.0,suv,54,45.05478375298756,26.0,19,0
54,10,9,8.0,16.0,sedan,24,49.75239939961826,21.0,19,0
54,10,10,7.0,17.0,truck,70,58.72461396907538,48.0,19,0
55,10,1,10.0,19.0,sedan,24,23.733528767172295,10.0,19,0
55,10,2,4.0,17.0,small,16,53.022708590788376,16,19,0
55,10,3,8.0,18.0,truck,70,59.20741714915938,48.0,19,0
55,10,4,4.0,16.0,suv,54,21.04580736497663,12.0,19,0
55,10,5,9.0,16.0,suv,54,42.9589002866568,25.0,19,0
55,10,6,9.0,17.0,small,16,49.70697125908021,16,4,0
55,10,7,10.0,17.0,sedan,24,36.81135269367761,16.0,19,0
55,10,8,6.0,17.0,sedan,24,46.215728647292515,20.0,19,0
55,10,9,11.0,17.0,truck,70,21.128293330395586,17.0,19,0
55,10,10,9.0,16.0,small,16,46.220422314621075,16,4,0
56,10,1,11.0,16.0,truck,70,35.690496780526246,29.0,19,0
56,10,2,8.0,16.0,truck,70,51.27293410390604,42.0,19,0
56,10,3,8.0,16.0,small,16,27.8030937654127,11.0,4,0
56,10,4,8.0,16.0,sedan,24,57.9361857992356,24,19,0
56,10,5,5.0,16.0,small,16,77.415472498047,16,4,0
56,10,6,9.0,16.0,sedan,24,25.452364678416057,11.0,4,0
56,10,7,9.0,17.0,sedan,24,39.88695320507761,17.0,19,0
56,10,8,8.0,17.0,sedan,24,49.06721912301824,21.0,4,0
56,10,9,8.0,17.0,small,16,37.741994634422014,14.0,4,0
56,10,10,10.0,17.0,sedan,24,36.532591797777066,16.0,19,0
57,10,1,9.0,16.0,small,16,29.74541633290976,11.0,8,0
57,10,2,10.0,16.0,truck,70,19.651170107969506,16.0,19,0
57,10,3,7.0,17.0,truck,70,22.84262210317301,19.0,19,0
57,10,4,10.0,16.0,small,16,16.487759538884593,6.0,8,0
57,10,5,8.0,16.0,truck,70,11.950348105890612,10.0,8,0
57,10,6,8.0,16.0,sedan,24,47.39865723536686,20.0,19,0
57,10,7,11.0,16.0,suv,54,60.28554528117699,35.0,19,0
57,10,8,9.0,16.0,suv,54,22.893962246568904,13.0,19,0
57,10,9,9.0,16.0,small,16,37.07261042946403,14.0,8,0
57,10,10,9.0,16.0,sedan,24,48.44678239167787,21.0,19,0
58,10,1,13.0,17.0,sedan,24,46.707360594909176,20.0,8,0
58,10,2,7.0,17.0,suv,54,10.767424704852917,6.0,8,0
58,10,3,9.0,16.0,sedan,24,38.22692108343768,16.0,8,0
58,10,4,7.0,17.0,small,16,35.76269015169956,14.0,19,0
58,10,5,7.0,16.0,small,16,55.19491494028417,16,19,0
58,10,6,7.0,18.0,small,16,41.805075653339266,16.0,19,0
58,10,7,8.0,16.0,sedan,24,65.46552142940567,24,19,0
58,10,8,10.0,16.0,sedan,24,26.9332413599907,12.0,19,0
58,10,9,7.0,16.0,small,16,36.86530277728973,14.0,8,0
58,10,10,8.0,16.0,truck,70,41.027839417521946,34.0,19,0
59,10,1,8.0,16.0,sedan,24,37.970185532283686,16.0,19,0
59,10,2,10.0,17.0,sedan,24,57.08816661688044,24,8,0
59,10,3,13.0,16.0,small,16,46.065793169547966,16,19,0
59,10,4,10.0,17.0,small,16,52.16662212490282,16,8,0
59,10,5,10.0,16.0,small,16,42.14897551488241,16.0,19,0
59,10,6,5.0,17.0,suv,54,54.13246214634859,31.0,8,0
59,10,7,8.0,16.0,truck,70,44.15372246322702,36.0,19,0
59,10,8,9.0,16.0,small,16,40.09971368179476,15.0,8,0
59,10,9,1.0,16.0,sedan,24,39.91335423935096,17.0,8,0
59,10,10,6.0,17.0,sedan,24,30.265181362135877,13.0,19,0
60,10,1,9.0,16.0,sedan,24,31.413151138854573,13.0,19,0
60,10,2,6.0,17.0,sedan,24,39.721212041488336,17.0,19,0
60,10,3,8.0,16.0,suv,54,40.099936758668036,23.0,8,0
60,10,4,8.0,16.0,sedan,24,55.63238772805389,24.0,8,0
60,10,5,7.0,16.0,suv,54,28.069841168850864,16.0,19,0
60,10,6,7.0,16.0,suv,54,22.27115914561849,13.0,19,0
60,10,7,7.0,16.0,sedan,24,37.47414151188315,16.0,19,0
60,10,8,10.0,16.0,truck,70,44.7014145048654,37.0,19,0
60,10,9,10.0,16.0,suv,54,61.70442027300842,35.0,19,0
60,10,10,10.0,16.0,sedan,24,19.385878920433647,8.0,8,0
61,10,1,10.0,16.0,suv,54,35.20907895763621,20.0,8,0
61,10,2,11.0,16.0,truck,70,48.35366921480805,40.0,19,0
61,10,3,9.0,16.0,suv,54,41.48186799376314,24.0,19,0
61,10,4,8.0,16.0,sedan,24,35.58881693648236,15.0,19,0
61,10,5,12.0,16.0,sedan,24,51.200457388797545,22.0,8,0
61,10,6,12.0,17.0,suv,54,43.619063564874,25.0,19,0
61,10,7,7.0,17.0,suv,54,14.44676281417792,8.0,19,0
61,10,8,10.0,17.0,truck,70,60.249596525862,49.0,19,0
61,10,9,4.0,16.0,sedan,24,61.031191325515316,24,19,0
61,10,10,13.0,16.0,truck,70,30.97056000085258,25.0,19,0
62,10,1,11.0,17.0,suv,54,21.670855830353506,12.0,19,0
62,10,2,10.0,16.0,truck,70,36.30808844566931,30.0,19,0
62,10,3,5.0,17.0,small,16,63.392429292644636,16,19,0
62,10,4,11.0,17.0,sedan,24,42.38371587740378,18.0,19,0
62,10,5,7.0,16.0,suv,54,24.25723844778474,14.0,19,0
62,10,6,5.0,17.0,small,16,52.46153048198282,16,19,0
62,10,7,7.0,16.0,truck,70,55.739214697561806,46.0,19,0
62,10,8,11.0,16.0,suv,54,45.05478375298756,26.0,19,0
62,10,9,8.0,16.0,sedan,24,49.75239939961826,21.0,19,0
62,10,10,7.0,17.0,truck,70,58.72461396907538,48.0,19,0
63,10,1,10.0,19.0,sedan,24,23.733528767172295,10.0,19,0
63,10,2,4.0,17.0,small,16,53.022708590788376,16,19,0
63,10,3,8.0,18.0,truck,70,59.20741714915938,48.0,19,0
63,10,4,4.0,16.0,suv,54,21.04580736497663,12.0,19,0
63,10,5,9.0,16.0,suv,54,42.9589002866568,25.0,19,0
63,10,6,9.0,17.0,small,16,49.70697125908021,16,4,0
63,10,7,10.0,17.0,sedan,24,36.81135269367761,16.0,19,0
63,10,8,6.0,17.0,sedan,24,46.215728647292515,20.0,19,0
63,10,9,11.0,17.0,truck,70,21.128293330395586,17.0,19,0
63,10,10,9.0,16.0,small,16,46.220422314621075,16,4,0
64,10,1,11.0,16.0,truck,70,35.690496780526246,29.0,19,0
64,10,2,8.0,16.0,truck,70,51.27293410390604,42.0,19,0
64,10,3,8.0,16.0,small,16,27.8030937654127,11.0,4,0
64,10,4,8.0,16.0,sedan,24,57.9361857992356,24,19,0
64,10,5,5.0,16.0,small,16,77.415472498047,16,4,0
64,10,6,9.0,16.0,sedan,24,25.452364678416057,11.0,4,0
64,10,7,9.0,17.0,sedan,24,39.88695320507761,17.0,19,0
64,10,8,8.0,17.0,sedan,24,49.06721912301824,21.0,4,0
64,10,9,8.0,17.0,small,16,37.741994634422014,14.0,4,0
64,10,10,10.0,17.0,sedan,24,36.532591797777066,16.0,19,0
65,10,1,9.0,16.0,small,16,29.74541633290976,11.0,8,0
65,10,2,10.0,16.0,truck,70,19.651170107969506,16.0,19,0
65,10,3,7.0,17.0,truck,70,22.84262210317301,19.0,19,0
65,10,4,10.0,16.0,small,16,16.487759538884593,6.0,8,0
65,10,5,8.0,16.0,truck,70,11.950348105890612,10.0,8,0
65,10,6,8.0,16.0,sedan,24,47.39865723536686,20.0,19,0
65,10,7,11.0,16.0,suv,54,60.28554528117699,35.0,19,0
65,10,8,9.0,16.0,suv,54,22.893962246568904,13.0,19,0
65,10,9,9.0,16.0,small,16,37.07261042946403,14.0,8,0
65,10,10,9.0,16.0,sedan,24,48.44678239167787,21.0,19,0
66,10,1,13.0,17.0,sedan,24,46.707360594909176,20.0,8,0
66,10,2,7.0,17.0,suv,54,10.767424704852917,6.0,8,0
66,10,3,9.0,16.0,sedan,24,38.22692108343768,16.0,8,0
66,10,4,7.0,17.0,small,16,35.76269015169956,14.0,19,0
66,10,5,7.0,16.0,small,16,55.19491494028417,16,19,0
66,10,6,7.0,18.0,small,16,41.805075653339266,16.0,19,0
66,10,7,8.0,16.0,sedan,24,65.46552142940567,24,19,0
66,10,8,10.0,16.0,sedan,24,26.9332413599907,12.0,19,0
66,10,9,7.0,16.0,small,16,36.86530277728973,14.0,8,0
66,10,10,8.0,16.0,truck,70,41.027839417521946,34.0,19,0
67,10,1,8.0,16.0,sedan,24,37.970185532283686,16.0,19,0
67,10,2,10.0,17.0,sedan,24,57.08816661688044,24,8,0
67,10,3,13.0,16.0,small,16,46.065793169547966,16,19,0
67,10,4,10.0,17.0,small,16,52.16662212490282,16,8,0
67,10,5,10.0,16.0,small,16,42.14897551488241,16.0,19,0
67,10,6,5.0,17.0,suv,54,54.13246214634859,31.0,8,0
67,10,7,8.0,16.0,truck,70,44.15372246322702,36.0,19,0
67,10,8,9.0,16.0,small,16,40.09971368179476,15.0,8,0
67,10,9,1.0,16.0,sedan,24,39.91335423935096,17.0,8,0
67,10,10,6.0,17.0,sedan,24,30.265181362135877,13.0,19,0
68,10,1,9.0,16.0,sedan,24,31.413151138854573,13.0,19,0
68,10,2,6.0,17.0,sedan,24,39.721212041488336,17.0,19,0
68,10,3,8.0,16.0,suv,54,40.099936758668036,23.0,8,0
68,10,4,8.0,16.0,sedan,24,55.63238772805389,24.0,8,0
68,10,5,7.0,16.0,suv,54,28.069841168850864,16.0,19,0
68,10,6,7.0,16.0,suv,54,22.27115914561849,13.0,19,0
68,10,7,7.0,16.0,sedan,24,37.47414151188315,16.0,19,0
68,10,8,10.0,16.0,truck,70,44.7014145048654,37.0,19,0
68,10,9,10.0,16.0,suv,54,61.70442027300842,35.0,19,0
68,10,10,10.0,16.0,sedan,24,19.385878920433647,8.0,8,0
69,10,1,10.0,16.0,suv,54,35.20907895763621,20.0,8,0
69,10,2,11.0,16.0,truck,70,48.35366921480805,40.0,19,0
69,10,3,9.0,16.0,suv,54,41.48186799376314,24.0,19,0
69,10,4,8.0,16.0,sedan,24,35.58881693648236,15.0,19,0
69,10,5,12.0,16.0,sedan,24,51.200457388797545,22.0,8,0
69,10,6,12.0,17.0,suv,54,43.619063564874,25.0,19,0
69,10,7,7.0,17.0,suv,54,14.44676281417792,8.0,19,0
69,10,8,10.0,17.0,truck,70,60.249596525862,49.0,19,0
69,10,9,4.0,16.0,sedan,24,61.031191325515316,24,19,0
69,10,10,13.0,16.0,truck,70,30.97056000085258,25.0,19,0
70,10,1,11.0,17.0,suv,54,21.670855830353506,12.0,19,0
70,10,2,10.0,16.0,truck,70,36.30808844566931,30.0,19,0
70,10,3,5.0,17.0,small,16,63.392429292644636,16,19,0
70,10,4,11.0,17.0,sedan,24,42.38371587740378,18.0,19,0
70,10,5,7.0,16.0,suv,54,24.25723844778474,14.0,19,0
70,10,6,5.0,17.0,small,16,52.46153048198282,16,19,0
70,10,7,7.0,16.0,truck,70,55.739214697561806,46.0,19,0
70,10,8,11.0,16.0,suv,54,45.05478375298756,26.0,19,0
70,10,9,8.0,16.0,sedan,24,49.75239939961826,21.0,19,0
70,10,10,7.0,17.0,truck,70,58.72461396907538,48.0,19,0
71,10,1,10.0,19.0,sedan,24,23.733528767172295,10.0,19,0
71,10,2,4.0,17.0,small,16,53.022708590788376,16,19,0
71,10,3,8.0,18.0,truck,70,59.20741714915938,48.0,19,0
71,10,4,4.0,16.0,suv,54,21.04580736497663,12.0,19,0
71,10,5,9.0,16.0,suv,54,42.9589002866568,25.0,19,0
71,10,6,9.0,17.0,small,16,49.70697125908021,16,4,0
71,10,7,10.0,17.0,sedan,24,36.81135269367761,16.0,19,0
71,10,8,6.0,17.0,sedan,24,46.215728647292515,20.0,19,0
71,10,9,11.0,17.0,truck,70,21.128293330395586,17.0,19,0
71,10,10,9.0,16.0,small,16,46.220422314621075,16,4,0
72,10,1,11.0,16.0,truck,70,35.690496780526246,29.0,19,0
72,10,2,8.0,16.0,truck,70,51.27293410390604,42.0,19,0
72,10,3,8.0,16.0,small,16,27.8030937654127,11.0,4,0
72,10,4,8.0,16.0,sedan,24,57.9361857992356,24,19,0
72,10,5,5.0,16.0,small,16,77.415472498047,16,4,0
72,10,6,9.0,16.0,sedan,24,25.452364678416057,11.0,4,0
72,10,7,9.0,17.0,sedan,24,39.88695320507761,17.0,19,0
72,10,8,8.0,17.0,sedan,24,49.06721912301824,21.0,4,0
72,10,9,8.0,17.0,small,16,37.741994634422014,14.0,4,0
72,10,10,10.0,17.0,sedan,24,36.532591797777066,16.0,19,0
73,10,1,9.0,16.0,small,16,29.74541633290976,11.0,8,0
73,10,2,10.0,16.0,truck,70,19.651170107969506,16.0,19,0
73,10,3,7.0,17.0,truck,70,22.84262210317301,19.0,19,0
73,10,4,10.0,16.0,small,16,16.487759538884593,6.0,8,0
73,10,5,8.0,16.0,truck,70,11.950348105890612,10.0,8,0
73,10,6,8.0,16.0,sedan,24,47.39865723536686,20.0,19,0
73,10,7,11.0,16.0,suv,54,60.28554528117699,35.0,19,0
73,10,8,9.0,16.0,suv,54,22.893962246568904,13.0,19,0
73,10,9,9.0,16.0,small,16,37.07261042946403,14.0,8,0
73,10,10,9.0,16.0,sedan,24,48.44678239167787,21.0,19,0
74,10,1,13.0,17.0,sedan,24,46.707360594909176,20.0,8,0
74,10,2,7.0,17.0,suv,54,10.767424704852917,6.0,8,0
74,10,3,9.0,16.0,sedan,24,38.22692108343768,16.0,8,0
74,10,4,7.0,17.0,small,16,35.76269015169956,14.0,19,0
74,10,5,7.0,16.0,small,16,55.19491494028417,16,19,0
74,10,6,7.0,18.0,small,16,41.805075653339266,16.0,19,0
74,10,7,8.0,16.0,sedan,24,65.46552142940567,24,19,0
74,10,8,10.0,16.0,sedan,24,26.9332413599907,12.0,19,0
74,10,9,7.0,16.0,small,16,36.86530277728973,14.0,8,0
74,10,10,8.0,16.0,truck,70,41.027839417521946,34.0,19,0
75,10,1,8.0,16.0,sedan,24,37.970185532283686,16.0,19,0
75,10,2,10.0,17.0,sedan,24,57.08816661688044,24,8,0
75,10,3,13.0,16.0,small,16,46.065793169547966,16,19,0
75,10,4,10.0,17.0,small,16,52.16662212490282,16,8,0
75,10,5,10.0,16.0,small,16,42.14897551488241,16.0,19,0
75,10,6,5.0,17.0,suv,54,54.13246214634859,31.0,8,0
75,10,7,8.0,16.0,truck,70,44.15372246322702,36.0,19,0
75,10,8,9.0,16.0,small,16,40.09971368179476,15.0,8,0
75,10,9,1.0,16.0,sedan,24,39.91335423935096,17.0,8,0
75,10,10,6.0,17.0,sedan,24,30.265181362135877,13.0,19,0
76,10,1,9.0,16.0,sedan,24,31.413151138854573,13.0,19,0
76,10,2,6.0,17.0,sedan,24,39.721212041488336,17.0,19,0
76,10,3,8.0,16.0,suv,54,40.099936758668036,23.0,8,0
76,10,4,8.0,16.0,sedan,24,55.63238772805389,24.0,8,0
76,10,5,7.0,16.0,suv,54,28.069841168850864,16.0,19,0
76,10,6,7.0,16.0,suv,54,22.27115914561849,13.0,19,0
76,10,7,7.0,16.0,sedan,24,37.47414151188315,16.0,19,0
76,10,8,10.0,16.0,truck,70,44.7014145048654,37.0,19,0
76,10,9,10.0,16.0,suv,54,61.70442027300842,35.0,19,0
76,10,10,10.0,16.0,sedan,24,19.385878920433647,8.0,8,0
77,10,1,10.0,16.0,suv,54,35.20907895763621,20.0,8,0
77,10,2,11.0,16.0,truck,70,48.35366921480805,40.0,19,0
77,10,3,9.0,16.0,suv,54,41.48186799376314,24.0,19,0
77,10,4,8.0,16.0,sedan,24,35.58881693648236,15.0,19,0
77,10,5,12.0,16.0,sedan,24,51.200457388797545,22.0,8,0
77,10,6,12.0,17.0,suv,54,43.619063564874,25.0,19,0
77,10,7,7.0,17.0,suv,54,14.44676281417792,8.0,19,0
77,10,8,10.0,17.0,truck,70,60.249596525862,49.0,19,0
77,10,9,4.0,16.0,sedan,24,61.031191325515316,24,19,0
77,10,10,13.0,16.0,truck,70,30.97056000085258,25.0,19,0
78,10,1,11.0,17.0,suv,54,21.670855830353506,12.0,19,0
78,10,2,10.0,16.0,truck,70,36.30808844566931,30.0,19,0
78,10,3,5.0,17.0,small,16,63.392429292644636,16,19,0
78,10,4,11.0,17.0,sedan,24,42.38371587740378,18.0,19,0
78,10,5,7.0,16.0,suv,54,24.25723844778474,14.0,19,0
78,10,6,5.0,17.0,small,16,52.46153048198282,16,19,0
78,10,7,7.0,16.0,truck,70,55.739214697561806,46.0,19,0
78,10,8,11.0,16.0,suv,54,45.05478375298756,26.0,19,0
78,10,9,8.0,16.0,sedan,24,49.75239939961826,21.0,19,0
78,10,10,7.0,17.0,truck,70,58.72461396907538,48.0,19,0
79,10,1,10.0,19.0,sedan,24,23.733528767172295,10.0,19,0
79,10,2,4.0,17.0,small,16,53.022708590788376,16,19,0
79,10,3,8.0,18.0,truck,70,59.20741714915938,48.0,19,0
79,10,4,4.0,16.0,suv,54,21.04580736497663,12.0,19,0
79,10,5,9.0,16.0,suv,54,42.9589002866568,25.0,19,0
79,10,6,9.0,17.0,small,16,49.70697125908021,16,4,0
79,10,7,10.0,17.0,sedan,24,36.81135269367761,16.0,19,0
79,10,8,6.0,17.0,sedan,24,46.215728647292515,20.0,19,0
79,10,9,11.0,17.0,truck,70,21.128293330395586,17.0,19,0
79,10,10,9.0,16.0,small,16,46.220422314621075,16,4,0
80,10,1,11.0,16.0,truck,70,35.690496780526246,29.0,19,0
80,10,2,8.0,16.0,truck,70,51.27293410390604,42.0,19,0
80,10,3,8.0,16.0,small,16,27.8030937654127,11.0,4,0
80,10,4,8.0,16.0,sedan,24,57.9361857992356,24,19,0
80,10,5,5.0,16.0,small,16,77.415472498047,16,4,0
80,10,6,9.0,16.0,sedan,24,25.452364678416057,11.0,4,0
80,10,7,9.0,17.0,sedan,24,39.88695320507761,17.0,19,0
80,10,8,8.0,17.0,sedan,24,49.06721912301824,21.0,4,0
80,10,9,8.0,17.0,small,16,37.741994634422014,14.0,4,0
80,10,10,10.0,17.0,sedan,24,36.532591797777066,16.0,19,0
81,10,1,9.0,16.0,small,16,29.74541633290976,11.0,8,0
