,Minute_of_day,reference,February,Active_Occupancy,Bulbs1_12.0W,Bulbs2_9.0W,Bulbs3_50.0W,Bulbs4_100.0W,Bulbs5_60.0W,Bulbs6_12.0W,Bulbs7_9.0W,Bulbs8_75.0W,Bulbs9_35.0W,Bulbs10_100.0W,Bulbs11_35.0W,Bulbs12_60.0W,Bulbs13_28.0W,Bulbs14_35.0W,Bulbs15_100.0W,Bulbs16_60.0W,Bulbs17_60.0W,Total_lighting,CHEST_FREEZER,FRIDGE,ANSWER_MACHINE,CLOCK,HIFI,VACUUM,TV1,TV2,VCR_DVD,HOB,OVEN,KETTLE,SMALL_COOKING,DISH_WASHER,TUMBLE_DRYER,WASHING_MACHINE,WASHER_DRYER,DESWH,E_INST,STORAGE_HEATER,ELEC_SPACE_HEATING
87,88,01:27:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
88,89,01:28:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
89,90,01:29:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
90,91,01:30:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
91,92,01:31:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
92,93,01:32:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
93,94,01:33:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
94,95,01:34:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
95,96,01:35:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
96,97,01:36:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
97,98,01:37:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
98,99,01:38:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
99,100,01:39:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
100,101,01:40:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
101,102,01:41:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
102,103,01:42:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
103,104,01:43:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
104,105,01:44:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
105,106,01:45:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
106,107,01:46:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
107,108,01:47:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
108,109,01:48:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
109,110,01:49:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
110,111,01:50:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
111,112,01:51:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
112,113,01:52:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
113,114,01:53:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
114,115,01:54:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
115,116,01:55:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
116,117,01:56:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
117,118,01:57:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
118,119,01:58:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
119,120,01:59:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
120,121,02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
121,122,02:01:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
122,123,02:02:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
123,124,02:03:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
124,125,02:04:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
125,126,02:05:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
126,127,02:06:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
127,128,02:07:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
128,129,02:08:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
129,130,02:09:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
130,131,02:10:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
131,132,02:11:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
132,133,02:12:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
133,134,02:13:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
134,135,02:14:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
135,136,02:15:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
136,137,02:16:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
137,138,02:17:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
138,139,02:18:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
139,140,02:19:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
140,141,02:20:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
141,142,02:21:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
142,143,02:22:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
143,144,02:23:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
144,145,02:24:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
145,146,02:25:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
146,147,02:26:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
147,148,02:27:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
148,149,02:28:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
149,150,02:29:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
150,151,02:30:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
151,152,02:31:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
152,153,02:32:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
153,154,02:33:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
154,155,02:34:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
155,156,02:35:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
156,157,02:36:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
157,158,02:37:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
158,159,02:38:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
159,160,02:39:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
160,161,02:40:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
161,162,02:41:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
162,163,02:42:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
163,164,02:43:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
164,165,02:44:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
165,166,02:45:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
166,167,02:46:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
167,168,02:47:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
168,169,02:48:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
169,170,02:49:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
170,171,02:50:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
171,172,02:51:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
172,173,02:52:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
173,174,02:53:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
174,175,02:54:00,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,10222.513137154685,0.0
